name,surname,job,URI
GIULIANO,SILVESTRI,1,http://dati.camera.it/ocd/persona.rdf/p16780
AGOSTINO,SPATARO,1,http://dati.camera.it/ocd/persona.rdf/p16790
ALBERTO,CIAMPAGLIA,0,http://dati.camera.it/ocd/persona.rdf/p1680
ALBERTO,CIAMPAGLIA,1,http://dati.camera.it/ocd/persona.rdf/p1680
LUIGI,SPAVENTA,1,http://dati.camera.it/ocd/persona.rdf/p16800
ALTIERO,SPINELLI,1,http://dati.camera.it/ocd/persona.rdf/p16810
GIUSEPPE,SPOSETTI,1,http://dati.camera.it/ocd/persona.rdf/p16820
CARLO,SQUERI,1,http://dati.camera.it/ocd/persona.rdf/p16830
ROLANDO,TAMBURINI,1,http://dati.camera.it/ocd/persona.rdf/p16840
MARIO,TASSONE,1,http://dati.camera.it/ocd/persona.rdf/p16850
NADIR,TEDESCHI,1,http://dati.camera.it/ocd/persona.rdf/p16860
ARISTIDE,TESINI,1,http://dati.camera.it/ocd/persona.rdf/p16870
GIANGIACOMO,TESSARI,1,http://dati.camera.it/ocd/persona.rdf/p16880
ANTONIO,TESTA,1,http://dati.camera.it/ocd/persona.rdf/p16890
BARTOLOMEO,CICCARDINI,1,http://dati.camera.it/ocd/persona.rdf/p1690
ANGELO,TIRABOSCHI,1,http://dati.camera.it/ocd/persona.rdf/p16900
